City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Month,Day,DayOfWeek,PM2.5_Lag1,PM10_Lag1,NO2_Lag1,CO_Lag1,f{col}_Roll3
Hyderabad,2017-06-10,7.84,21.21,8.48,15.62,8.61,25.87,0.1,3.68,36.93,0.39,4.21,0.68,68.0,Satisfactory,6,10,5,17.05,39.07,20.03,0.08,0.0866666666666673
Hyderabad,2017-06-11,7.85,18.39,8.52,15.56,7.49,14.78,0.09,2.04,27.75,0.0,0.73,0.04,61.0,Satisfactory,6,11,6,7.84,21.21,15.62,0.1,0.09000000000000062
Hyderabad,2017-06-12,5.56,11.67,8.02,8.47,5.4,11.35,0.07,3.57,27.08,0.0,0.84,0.13,50.0,Good,6,12,0,7.85,18.39,15.56,0.09,0.0866666666666673
Hyderabad,2017-06-13,6.92,16.59,6.55,17.19,11.45,8.59,0.13,4.03,42.25,0.07,1.15,0.62,63.0,Satisfactory,6,13,1,5.56,11.67,8.47,0.07,0.09666666666666729
Hyderabad,2017-06-14,19.65,42.88,7.29,16.5,8.82,8.01,0.25,3.87,54.73,0.07,0.76,0.51,84.0,Satisfactory,6,14,2,6.92,16.59,17.19,0.13,0.1500000000000006
Hyderabad,2017-06-15,13.54,30.33,7.07,18.12,8.71,6.99,0.21,3.98,48.18,0.08,1.18,0.23,75.0,Satisfactory,6,15,3,19.65,42.88,16.5,0.25,0.1966666666666673
Hyderabad,2017-06-16,9.71,21.19,7.47,14.66,7.72,8.52,0.19,3.1,50.2,0.03,0.95,0.15,72.0,Satisfactory,6,16,4,13.54,30.33,18.12,0.21,0.2166666666666673
Hyderabad,2017-06-17,13.07,35.43,7.13,16.86,8.45,5.11,0.23,4.67,52.04,0.05,0.68,0.23,94.0,Satisfactory,6,17,5,9.71,21.19,14.66,0.19,0.21000000000000063
Hyderabad,2017-06-18,12.88,33.71,7.04,15.24,6.91,4.9,0.17,4.33,54.45,0.06,0.9,0.52,86.0,Satisfactory,6,18,6,13.07,35.43,16.86,0.23,0.1966666666666673
Hyderabad,2017-06-19,7.61,18.66,7.27,11.6,5.97,9.89,0.17,3.95,40.17,0.02,0.58,0.26,82.0,Satisfactory,6,19,0,12.88,33.71,15.24,0.17,0.1900000000000006
Hyderabad,2017-06-20,7.38,23.73,7.42,12.26,6.26,5.71,0.14,3.67,39.37,0.0,0.3,0.05,83.0,Satisfactory,6,20,1,7.61,18.66,11.6,0.17,0.16000000000000061
Hyderabad,2017-06-21,8.66,29.59,7.47,14.39,6.86,4.72,0.14,11.12,37.42,0.0,0.27,0.1,70.0,Satisfactory,6,21,2,7.38,23.73,12.26,0.14,0.1500000000000006
Hyderabad,2017-06-22,11.4,39.16,11.21,18.0,9.3,4.94,0.16,4.17,27.54,0.12,1.53,0.48,59.0,Satisfactory,6,22,3,8.66,29.59,14.39,0.14,0.1466666666666673
Hyderabad,2017-06-23,11.48,37.59,8.5,15.64,8.41,5.32,0.18,5.22,29.81,0.08,1.11,0.31,67.0,Satisfactory,6,23,4,11.4,39.16,18.0,0.16,0.16000000000000061
Hyderabad,2017-06-24,10.85,39.43,9.06,11.31,6.69,4.9,0.16,5.26,34.33,0.0,0.37,0.16,63.0,Satisfactory,6,24,5,11.48,37.59,15.64,0.18,0.1666666666666673
Hyderabad,2017-06-25,11.81,37.65,7.56,13.1,6.56,4.48,0.15,5.17,35.59,0.07,0.54,0.03,60.0,Satisfactory,6,25,6,10.85,39.43,11.31,0.16,0.16333333333333394
Hyderabad,2017-06-26,11.79,38.79,7.45,10.8,5.9,4.3,0.14,5.22,33.43,0.0,0.18,0.0,63.0,Satisfactory,6,26,0,11.81,37.65,13.1,0.15,0.1500000000000006
Hyderabad,2017-06-27,11.82,36.34,7.7,11.63,5.34,3.92,0.09,5.31,31.88,0.0,0.22,0.01,53.0,Satisfactory,6,27,1,11.79,38.79,10.8,0.14,0.1266666666666673
Hyderabad,2017-06-28,8.84,29.13,6.69,14.13,5.9,3.78,0.09,13.04,31.16,0.0,0.27,0.01,60.0,Satisfactory,6,28,2,11.82,36.34,11.63,0.09,0.10666666666666728
Hyderabad,2017-06-29,10.38,39.46,7.44,12.42,6.26,3.53,0.18,5.66,32.42,0.02,0.24,0.02,62.0,Satisfactory,6,29,3,8.84,29.13,14.13,0.09,0.12000000000000062
Hyderabad,2017-06-30,13.08,53.54,7.23,11.15,5.9,3.45,0.14,5.22,33.21,0.14,0.58,0.38,61.0,Satisfactory,6,30,4,10.38,39.46,12.42,0.18,0.1366666666666673
Hyderabad,2017-07-01,10.98,42.56,8.77,12.28,6.83,3.54,0.14,3.86,32.5,0.06,0.35,0.1,63.0,Satisfactory,7,1,5,13.08,53.54,11.15,0.14,0.15333333333333396
Hyderabad,2017-07-02,9.75,37.86,7.21,11.87,6.08,3.36,0.13,6.13,31.55,0.03,0.34,0.01,66.0,Satisfactory,7,2,6,10.98,42.56,12.28,0.14,0.1366666666666673
Hyderabad,2017-07-03,11.8,46.69,12.34,13.33,9.32,3.46,0.17,6.91,32.11,0.1,0.52,0.55,66.0,Satisfactory,7,3,0,9.75,37.86,11.87,0.13,0.1466666666666673
Hyderabad,2017-07-04,15.53,48.65,7.46,13.28,6.56,3.57,0.15,13.54,29.3,0.07,0.45,0.18,57.0,Satisfactory,7,4,1,11.8,46.69,13.33,0.17,0.1500000000000006
Hyderabad,2017-07-05,10.4,37.0,7.39,12.88,6.43,3.23,0.16,13.72,30.35,0.1,0.69,0.23,58.0,Satisfactory,7,5,2,15.53,48.65,13.28,0.15,0.16000000000000061
Hyderabad,2017-07-06,14.66,45.03,7.62,14.12,6.91,3.63,0.18,7.07,29.56,0.24,1.26,5.74,57.0,Satisfactory,7,6,3,10.4,37.0,12.88,0.16,0.16333333333333394
Hyderabad,2017-07-07,14.77,43.48,8.25,16.09,7.86,4.21,0.17,5.99,30.48,0.25,1.33,2.26,63.0,Satisfactory,7,7,4,14.66,45.03,14.12,0.18,0.17000000000000062
Hyderabad,2017-07-08,18.19,55.27,7.48,15.37,7.12,5.0,0.15,6.05,34.11,0.18,1.26,1.05,66.0,Satisfactory,7,8,5,14.77,43.48,16.09,0.17,0.16666666666666727
Hyderabad,2017-07-09,18.1,47.47,7.34,14.82,6.92,4.05,0.16,6.71,32.87,0.12,1.01,0.67,61.0,Satisfactory,7,9,6,18.19,55.27,15.37,0.15,0.16000000000000061
Hyderabad,2017-07-10,15.0,39.94,7.91,17.03,7.62,8.73,0.19,7.42,29.39,0.38,1.83,1.27,60.0,Satisfactory,7,10,0,18.1,47.47,14.82,0.16,0.1666666666666673
Hyderabad,2017-07-11,19.31,59.13,8.31,16.31,7.71,4.66,0.16,6.56,26.9,0.44,2.66,2.42,60.0,Satisfactory,7,11,1,15.0,39.94,17.03,0.19,0.1700000000000006
Hyderabad,2017-07-12,14.29,47.25,7.8,15.3,7.23,5.08,0.15,5.86,29.41,0.27,2.28,0.54,66.0,Satisfactory,7,12,2,19.31,59.13,16.31,0.16,0.1666666666666673
Hyderabad,2017-07-13,14.49,42.92,7.93,12.53,6.55,4.91,0.17,5.98,28.55,0.17,1.95,0.42,58.0,Satisfactory,7,13,3,14.29,47.25,15.3,0.15,0.16000000000000061
Hyderabad,2017-07-14,13.9,35.06,8.34,13.56,6.99,4.76,0.14,5.01,27.6,0.09,1.21,0.57,53.0,Satisfactory,7,14,4,14.49,42.92,12.53,0.17,0.15333333333333396
Hyderabad,2017-07-15,16.53,63.46,7.95,11.48,6.15,6.42,0.14,6.85,29.24,0.01,0.46,0.24,74.0,Satisfactory,7,15,5,13.9,35.06,13.56,0.14,0.15000000000000063
Hyderabad,2017-07-16,10.24,34.05,6.76,8.45,4.41,25.84,0.17,6.48,34.63,0.01,0.76,0.06,86.0,Satisfactory,7,16,6,16.53,63.46,11.48,0.14,0.15000000000000066
Hyderabad,2017-07-17,10.78,27.38,6.78,12.06,5.95,18.71,0.16,4.3,31.84,0.24,4.0,0.66,93.0,Satisfactory,7,17,0,10.24,34.05,8.45,0.17,0.15666666666666731
Hyderabad,2017-07-18,8.48,18.17,5.28,10.62,4.97,5.02,0.15,2.97,26.27,0.04,0.47,0.19,47.0,Good,7,18,1,10.78,27.38,12.06,0.16,0.16000000000000061
Hyderabad,2017-07-19,5.72,14.48,5.47,12.4,5.52,4.38,0.15,3.27,25.0,0.05,0.46,0.15,46.0,Good,7,19,2,8.48,18.17,10.62,0.15,0.15333333333333396
Hyderabad,2017-07-20,6.54,16.81,5.06,9.5,4.58,4.54,0.14,3.09,26.17,0.03,0.58,0.07,48.0,Good,7,20,3,5.72,14.48,12.4,0.15,0.14666666666666728
Hyderabad,2017-07-21,10.83,34.66,5.01,9.71,4.57,4.26,0.15,4.23,28.25,0.03,1.0,0.14,50.0,Good,7,21,4,6.54,16.81,9.5,0.14,0.14666666666666728
Hyderabad,2017-07-22,13.37,53.26,3.28,10.08,4.21,4.02,0.15,5.05,29.49,0.01,0.49,0.06,55.0,Satisfactory,7,22,5,10.83,34.66,9.71,0.15,0.14666666666666728
Hyderabad,2017-07-23,15.97,66.76,4.89,11.72,5.1,3.86,0.15,2.96,31.42,0.01,0.37,0.04,71.0,Satisfactory,7,23,6,13.37,53.26,10.08,0.15,0.15
Hyderabad,2017-07-24,15.62,52.3,5.29,12.84,5.46,6.52,0.15,4.5,29.9,0.04,0.69,0.09,65.0,Satisfactory,7,24,0,15.97,66.76,11.72,0.15,0.15
Hyderabad,2017-07-25,14.04,56.61,5.28,10.9,5.85,10.26,0.17,4.66,25.83,0.02,0.87,0.29,55.0,Satisfactory,7,25,1,15.62,52.3,12.84,0.15,0.1566666666666673
Hyderabad,2017-07-26,16.55,61.4,4.27,12.98,5.39,8.11,0.18,4.65,28.42,0.05,0.95,1.6,62.0,Satisfactory,7,26,2,14.04,56.61,10.9,0.17,0.1666666666666673
Hyderabad,2017-07-27,14.43,49.0,5.51,13.97,5.99,4.87,0.16,6.12,28.62,0.04,0.88,0.59,60.0,Satisfactory,7,27,3,16.55,61.4,12.98,0.18,0.1700000000000006
Hyderabad,2017-07-28,12.62,41.75,9.44,14.04,7.7,5.12,0.17,3.6,26.67,0.1,0.96,0.71,56.0,Satisfactory,7,28,4,14.43,49.0,13.97,0.16,0.17000000000000062
Hyderabad,2017-07-29,15.28,47.66,7.99,14.93,8.08,4.83,0.17,4.23,29.08,0.26,1.63,1.11,55.0,Satisfactory,7,29,5,12.62,41.75,14.04,0.17,0.1666666666666673
Hyderabad,2017-07-30,17.5,60.16,8.1,16.64,9.26,5.66,0.2,5.83,27.97,0.42,3.43,1.34,63.0,Satisfactory,7,30,6,15.28,47.66,14.93,0.17,0.1800000000000006
Hyderabad,2017-07-31,17.42,57.47,7.22,18.87,10.08,5.48,0.21,5.04,28.83,0.97,5.05,2.84,69.0,Satisfactory,7,31,0,17.5,60.16,16.64,0.2,0.19333333333333394
Hyderabad,2017-08-01,16.85,49.6,6.08,17.0,8.77,5.26,0.21,5.57,27.81,0.34,4.08,2.65,60.0,Satisfactory,8,1,1,17.42,57.47,18.87,0.21,0.2066666666666673
Hyderabad,2017-08-02,16.78,54.83,5.31,13.74,5.93,5.69,0.2,10.67,26.03,0.28,2.23,0.88,61.0,Satisfactory,8,2,2,16.85,49.6,17.0,0.21,0.2066666666666673
Hyderabad,2017-08-03,11.79,34.3,5.24,10.34,4.8,8.63,0.17,5.77,22.38,0.09,1.32,0.18,51.0,Satisfactory,8,3,3,16.78,54.83,13.74,0.2,0.19333333333333394
Hyderabad,2017-08-04,13.35,44.95,8.9,18.12,8.43,7.5,0.17,5.55,24.55,0.38,1.86,0.43,49.0,Good,8,4,4,11.79,34.3,10.34,0.17,0.18000000000000063
Hyderabad,2017-08-05,20.34,64.87,8.67,20.12,8.91,7.81,0.18,6.57,27.34,0.4,3.04,1.11,67.0,Satisfactory,8,5,5,13.35,44.95,18.12,0.17,0.17333333333333392
Hyderabad,2017-08-06,23.03,80.57,8.85,22.47,9.57,8.34,0.17,14.85,28.27,0.38,2.36,0.49,75.0,Satisfactory,8,6,6,20.34,64.87,20.12,0.18,0.17333333333333398
Hyderabad,2017-08-07,26.22,81.09,9.46,21.64,9.62,8.4,0.23,4.69,25.05,1.45,6.23,1.63,90.0,Satisfactory,8,7,0,23.03,80.57,22.47,0.17,0.19333333333333394
Hyderabad,2017-08-08,24.87,68.32,9.91,19.65,8.13,11.54,0.22,6.76,24.75,2.01,8.55,2.74,83.0,Satisfactory,8,8,1,26.22,81.09,21.64,0.23,0.2066666666666673
Hyderabad,2017-08-09,20.47,43.45,8.32,16.75,6.94,8.63,0.27,3.85,25.82,1.43,7.29,0.88,80.0,Satisfactory,8,9,2,24.87,68.32,19.65,0.22,0.24000000000000063
Hyderabad,2017-08-10,14.91,32.93,7.46,11.51,5.8,7.58,0.19,5.41,23.33,0.4,2.62,0.38,71.0,Satisfactory,8,10,3,20.47,43.45,16.75,0.27,0.22666666666666732
Hyderabad,2017-08-11,17.76,44.97,11.98,15.61,9.04,6.9,0.24,6.22,32.72,0.63,3.36,0.87,65.0,Satisfactory,8,11,4,14.91,32.93,11.51,0.19,0.23333333333333395
Hyderabad,2017-08-12,15.1,36.13,9.48,14.19,8.64,6.12,0.25,5.1,32.06,0.28,1.92,0.71,67.0,Satisfactory,8,12,5,17.76,44.97,15.61,0.24,0.22666666666666727
Hyderabad,2017-08-13,17.08,37.86,9.71,15.64,9.5,6.28,0.22,4.33,26.67,0.54,2.16,0.41,55.0,Satisfactory,8,13,6,15.1,36.13,14.19,0.25,0.23666666666666727
Hyderabad,2017-08-14,20.36,40.24,8.48,14.29,7.96,6.99,0.23,5.62,29.5,0.79,4.63,1.13,60.0,Satisfactory,8,14,0,17.08,37.86,15.64,0.22,0.23333333333333395
Hyderabad,2017-08-15,16.4,44.14,8.25,13.37,8.5,4.82,0.22,5.23,28.81,0.64,4.55,0.74,58.0,Satisfactory,8,15,1,20.36,40.24,14.29,0.23,0.22333333333333394
Hyderabad,2017-08-16,20.12,56.17,7.78,12.73,6.88,4.92,0.18,4.97,32.41,0.41,2.13,0.84,63.0,Satisfactory,8,16,2,16.4,44.14,13.37,0.22,0.21000000000000063
Hyderabad,2017-08-17,21.77,76.01,7.96,15.13,7.23,6.0,0.17,5.32,32.76,0.37,2.16,0.99,70.0,Satisfactory,8,17,3,20.12,56.17,12.73,0.18,0.1900000000000006
Hyderabad,2017-08-18,26.6,80.23,8.15,16.09,7.37,5.61,0.17,4.95,29.62,0.37,2.31,1.15,85.0,Satisfactory,8,18,4,21.77,76.01,15.13,0.17,0.17333333333333398
Hyderabad,2017-08-19,17.35,36.53,7.61,11.78,5.8,5.09,0.12,4.84,32.33,0.05,0.82,0.34,65.0,Satisfactory,8,19,5,26.6,80.23,16.09,0.17,0.15333333333333396
Hyderabad,2017-08-20,7.42,10.54,6.9,8.85,5.15,4.45,0.15,4.18,37.5,0.0,0.4,0.09,59.0,Satisfactory,8,20,6,17.35,36.53,11.78,0.12,0.14666666666666728
Hyderabad,2017-08-21,10.89,26.2,5.41,11.31,5.21,4.27,0.16,4.88,38.36,0.09,0.91,0.2,62.0,Satisfactory,8,21,0,7.42,10.54,8.85,0.15,0.14333333333333395
Hyderabad,2017-08-22,12.56,37.28,10.15,15.13,8.15,4.52,0.19,6.04,31.68,0.31,1.7,0.48,60.0,Satisfactory,8,22,1,10.89,26.2,11.31,0.16,0.16666666666666727
Hyderabad,2017-08-23,15.41,54.16,9.06,16.07,7.95,4.72,0.16,5.01,31.8,0.42,2.09,1.58,62.0,Satisfactory,8,23,2,12.56,37.28,15.13,0.19,0.1700000000000006
Hyderabad,2017-08-24,23.63,60.91,6.7,17.43,7.09,5.14,0.21,4.59,31.39,0.55,2.48,1.74,72.0,Satisfactory,8,24,3,15.41,54.16,16.07,0.16,0.18666666666666729
Hyderabad,2017-08-25,13.53,32.41,7.91,11.42,6.48,8.07,0.18,3.8,33.12,0.23,2.48,0.51,72.0,Satisfactory,8,25,4,23.63,60.91,17.43,0.21,0.18333333333333393
Hyderabad,2017-08-26,11.58,21.88,7.99,9.53,6.55,9.01,0.12,3.99,31.66,0.14,1.79,0.82,55.0,Satisfactory,8,26,5,13.53,32.41,11.42,0.18,0.1700000000000006
Hyderabad,2017-08-27,13.1,22.77,7.64,10.5,5.99,6.07,0.17,4.87,30.92,0.27,2.44,0.58,52.0,Satisfactory,8,27,6,11.58,21.88,9.53,0.12,0.1566666666666673
Hyderabad,2017-08-28,8.26,12.31,7.31,9.12,5.48,6.84,0.17,4.25,31.84,0.11,1.02,0.3,56.0,Satisfactory,8,28,0,13.1,22.77,10.5,0.17,0.15333333333333396
Hyderabad,2017-08-29,6.57,11.4,7.4,9.26,5.74,6.45,0.12,4.4,35.24,0.05,1.07,0.18,56.0,Satisfactory,8,29,1,8.26,12.31,9.12,0.17,0.15333333333333396
Hyderabad,2017-08-30,12.26,33.08,7.27,10.14,5.8,5.73,0.17,4.36,32.5,0.09,1.15,0.16,56.0,Satisfactory,8,30,2,6.57,11.4,9.26,0.12,0.15333333333333396
Hyderabad,2017-08-31,14.63,49.77,8.41,13.14,7.37,6.68,0.21,12.8,30.67,0.25,1.99,0.7,60.0,Satisfactory,8,31,3,12.26,33.08,10.14,0.17,0.16666666666666727
Hyderabad,2017-09-01,19.92,63.66,9.38,14.34,7.62,5.56,0.23,5.16,35.74,0.62,5.07,1.69,71.0,Satisfactory,9,1,4,14.63,49.77,13.14,0.21,0.20333333333333395
Hyderabad,2017-09-02,24.42,75.72,12.83,16.47,9.59,6.44,0.22,13.58,32.11,1.7,9.87,2.33,87.0,Satisfactory,9,2,5,19.92,63.66,14.34,0.23,0.2200000000000006
Hyderabad,2017-09-03,12.96,37.21,7.66,12.0,6.23,8.13,0.17,6.44,33.41,0.13,1.32,0.4,64.0,Satisfactory,9,3,6,24.42,75.72,16.47,0.22,0.2066666666666673
Hyderabad,2017-09-04,17.26,49.36,8.5,16.95,7.97,4.95,0.21,4.92,33.5,0.39,2.52,0.91,59.0,Satisfactory,9,4,0,12.96,37.21,12.0,0.17,0.20000000000000062
Hyderabad,2017-09-05,19.86,62.12,8.01,14.47,6.99,5.61,0.18,5.04,41.28,0.26,2.56,2.2,79.0,Satisfactory,9,5,1,17.26,49.36,16.95,0.21,0.18666666666666729
Hyderabad,2017-09-06,29.32,70.96,10.13,19.22,8.58,5.72,0.19,4.97,24.76,0.62,3.19,1.88,86.0,Satisfactory,9,6,2,19.86,62.12,14.47,0.18,0.19333333333333394
Hyderabad,2017-09-07,40.82,80.64,13.1,19.8,10.17,7.5,0.21,5.23,32.88,0.78,5.76,1.4,82.0,Satisfactory,9,7,3,29.32,70.96,19.22,0.19,0.19333333333333394
Hyderabad,2017-09-08,32.63,58.94,9.14,19.17,8.14,6.64,0.18,4.57,39.66,0.4,3.6,0.59,74.0,Satisfactory,9,8,4,40.82,80.64,19.8,0.21,0.19333333333333394
Hyderabad,2017-09-09,32.88,57.8,7.56,15.23,6.52,5.53,0.19,5.02,41.62,0.22,1.89,0.21,72.0,Satisfactory,9,9,5,32.63,58.94,19.17,0.18,0.19333333333333394
Hyderabad,2017-09-10,18.58,41.91,7.95,15.66,6.21,5.51,0.09,3.32,31.82,0.07,1.52,0.26,60.0,Satisfactory,9,10,6,32.88,57.8,15.23,0.19,0.15333333333333396
Hyderabad,2017-09-11,12.34,30.25,8.08,15.36,8.43,5.37,0.21,4.19,32.15,0.22,1.56,0.25,51.0,Satisfactory,9,11,0,18.58,41.91,15.66,0.09,0.16333333333333394
Hyderabad,2017-09-12,10.33,27.36,7.92,15.27,7.46,4.47,0.11,4.17,33.02,0.25,1.72,0.23,55.0,Satisfactory,9,12,1,12.34,30.25,15.36,0.21,0.13666666666666727
Hyderabad,2017-09-13,17.29,36.34,8.63,17.06,7.56,6.1,0.07,5.03,30.88,0.49,3.46,0.72,55.0,Satisfactory,9,13,2,10.33,27.36,15.27,0.11,0.13000000000000062
Hyderabad,2017-09-14,10.44,17.55,8.51,15.62,7.61,4.67,0.05,5.09,34.13,0.36,2.49,0.83,60.0,Satisfactory,9,14,3,17.29,36.34,17.06,0.07,0.07666666666666729
Hyderabad,2017-09-15,12.64,27.69,7.97,15.22,7.29,4.0,0.06,4.68,38.0,0.28,1.79,1.44,56.0,Satisfactory,9,15,4,10.44,17.55,15.62,0.05,0.06000000000000061
Hyderabad,2017-09-16,10.27,19.92,7.38,13.77,6.37,3.71,0.06,13.08,34.23,0.19,1.7,0.84,56.0,Satisfactory,9,16,5,12.64,27.69,15.22,0.06,0.056666666666667274
Hyderabad,2017-09-17,15.67,27.18,10.04,12.72,4.23,3.75,0.04,3.3,31.75,0.04,0.63,0.25,39.0,Good,9,17,6,10.27,19.92,13.77,0.06,0.05333333333333395
Hyderabad,2017-09-18,9.17,16.29,6.94,10.48,5.36,3.25,0.04,4.37,34.2,0.02,0.55,0.21,53.0,Satisfactory,9,18,0,15.67,27.18,12.72,0.04,0.04666666666666728
Hyderabad,2017-09-19,10.28,19.23,7.19,10.5,5.22,3.21,0.05,4.24,38.84,0.03,0.56,0.06,54.0,Satisfactory,9,19,1,9.17,16.29,10.48,0.04,0.043333333333333945
Hyderabad,2017-09-20,9.76,24.64,6.79,10.86,5.52,3.22,0.05,5.12,41.74,0.07,0.57,0.05,57.0,Satisfactory,9,20,2,10.28,19.23,10.5,0.05,0.04666666666666728
Hyderabad,2017-09-21,14.88,28.99,6.92,11.41,5.8,3.37,0.05,4.06,37.47,0.0,0.48,0.06,59.0,Satisfactory,9,21,3,9.76,24.64,10.86,0.05,0.05
Hyderabad,2017-09-22,20.5,35.75,7.3,15.36,8.05,4.29,0.03,4.59,36.6,0.01,0.73,0.32,58.0,Satisfactory,9,22,4,14.88,28.99,11.41,0.05,0.043333333333333945
Hyderabad,2017-09-23,29.61,63.17,8.27,17.97,12.7,6.2,0.0,5.13,30.97,0.18,3.63,0.79,54.0,Satisfactory,9,23,5,20.5,35.75,15.36,0.03,0.02666666666666728
Hyderabad,2017-09-24,42.0,108.57,11.42,19.98,16.16,7.18,0.0,5.99,29.73,0.34,5.19,2.74,95.0,Satisfactory,9,24,6,29.61,63.17,17.97,0.0,0.01000000000000061
Hyderabad,2017-09-25,39.68,87.46,9.51,20.38,12.1,6.51,0.0,5.73,29.35,0.2,2.39,0.93,99.0,Satisfactory,9,25,0,42.0,108.57,19.98,0.0,0.0
Hyderabad,2017-09-26,45.69,98.84,9.31,20.98,10.8,11.57,0.0,7.2,29.15,0.18,3.48,1.29,80.0,Satisfactory,9,26,1,39.68,87.46,20.38,0.0,0.0
Hyderabad,2017-09-27,50.36,108.16,9.68,23.27,11.18,12.83,0.0,6.41,28.45,0.17,3.04,3.95,107.0,Moderate,9,27,2,45.69,98.84,20.98,0.0,0.0
Hyderabad,2017-09-28,45.9,74.16,9.79,20.69,12.51,9.45,0.0,5.29,28.01,0.12,2.2,1.36,98.0,Satisfactory,9,28,3,50.36,108.16,23.27,0.0,0.0
Hyderabad,2017-09-29,41.57,58.36,8.34,18.5,10.13,8.29,0.0,4.87,31.95,0.1,2.26,0.43,74.0,Satisfactory,9,29,4,45.9,74.16,20.69,0.0,0.0
Hyderabad,2017-09-30,41.26,61.2,8.11,17.45,8.92,9.81,0.0,5.4,34.25,0.12,2.07,0.34,70.0,Satisfactory,9,30,5,41.57,58.36,18.5,0.0,0.0
Hyderabad,2017-10-01,31.08,50.52,1.24,11.81,2.95,10.65,0.26,5.12,29.4,0.8,4.06,0.48,110.0,Moderate,10,1,6,41.26,61.2,17.45,0.0,0.08666666666666728
Hyderabad,2017-10-03,24.16,36.84,11.69,18.96,9.81,9.53,0.34,6.88,34.69,1.0,7.43,0.65,53.0,Satisfactory,10,3,1,31.08,50.52,11.81,0.26,0.20000000000000062
Hyderabad,2017-10-04,49.75,77.06,16.68,22.44,11.72,11.28,0.66,10.46,39.92,2.59,12.69,2.06,102.0,Moderate,10,4,2,24.16,36.84,18.96,0.34,0.42000000000000065
Hyderabad,2017-10-05,55.88,89.52,16.52,22.79,11.45,12.98,0.33,8.94,43.05,3.33,17.97,5.94,164.0,Moderate,10,5,3,49.75,77.06,22.44,0.66,0.44333333333333397
Hyderabad,2017-10-06,28.48,54.04,11.38,19.44,8.09,10.26,0.21,5.7,32.82,1.69,8.81,1.49,102.0,Moderate,10,6,4,55.88,89.52,22.79,0.33,0.4000000000000006
Hyderabad,2017-10-07,22.6,46.38,18.91,24.12,12.33,12.27,0.57,7.36,43.87,2.21,10.84,2.64,94.0,Satisfactory,10,7,5,28.48,54.04,19.44,0.21,0.3700000000000006
Hyderabad,2017-10-08,32.08,42.02,10.47,24.14,10.59,8.02,0.29,19.21,36.8,1.19,6.82,0.96,100.0,Satisfactory,10,8,6,22.6,46.38,24.12,0.57,0.3566666666666673
Hyderabad,2017-10-09,25.79,41.72,7.6,17.7,6.49,9.24,0.36,4.24,41.5,1.12,5.21,0.9,111.0,Moderate,10,9,0,32.08,42.02,24.14,0.29,0.40666666666666723
Hyderabad,2017-10-10,28.04,46.53,26.06,24.18,6.08,8.55,0.1,8.63,70.62,0.66,3.27,0.25,103.0,Moderate,10,10,1,25.79,41.72,17.7,0.36,0.2500000000000006
Hyderabad,2017-10-11,27.38,51.78,6.99,25.01,4.63,9.16,0.19,4.3,43.76,0.78,4.89,0.52,113.0,Moderate,10,11,2,28.04,46.53,24.18,0.1,0.2166666666666673
Hyderabad,2017-10-12,41.74,69.1,13.72,26.83,5.04,9.37,0.11,4.2,54.35,1.22,6.71,0.92,102.0,Moderate,10,12,3,27.38,51.78,25.01,0.19,0.13333333333333397
Hyderabad,2017-10-13,20.48,39.46,8.45,19.29,3.15,8.93,0.08,2.36,79.99,0.19,1.1,0.03,147.0,Moderate,10,13,4,41.74,69.1,26.83,0.11,0.1266666666666673
Hyderabad,2017-10-14,33.32,60.37,10.84,25.1,3.74,12.38,0.1,2.46,63.15,0.17,1.48,0.0,123.0,Moderate,10,14,5,20.48,39.46,19.29,0.08,0.0966666666666673
Hyderabad,2017-10-15,35.59,61.1,18.84,22.1,3.41,11.88,0.06,4.4,57.62,0.09,1.2,0.0,97.0,Satisfactory,10,15,6,33.32,60.37,25.1,0.1,0.08000000000000064
Hyderabad,2017-10-17,72.18,133.53,9.92,36.5,4.69,18.24,0.15,11.19,67.21,0.34,2.38,0.07,154.0,Moderate,10,17,1,35.59,61.1,22.1,0.06,0.10333333333333396
Hyderabad,2017-10-18,69.53,137.82,14.42,34.49,5.58,12.5,0.12,4.82,56.47,1.87,11.62,0.98,150.0,Moderate,10,18,2,72.18,133.53,36.5,0.15,0.11000000000000061
Hyderabad,2017-10-19,75.46,144.81,8.76,30.6,10.71,11.56,0.31,5.43,57.92,3.49,11.82,2.01,151.0,Moderate,10,19,3,69.53,137.82,34.49,0.12,0.19333333333333394
Hyderabad,2017-10-20,78.69,112.82,7.65,20.04,3.38,11.43,0.06,2.02,84.66,0.2,0.87,0.07,247.0,Poor,10,20,4,75.46,144.81,30.6,0.31,0.16333333333333397
Hyderabad,2017-10-21,67.18,105.44,7.91,18.74,5.46,10.7,0.1,10.49,81.47,0.24,0.97,0.06,141.0,Moderate,10,21,5,78.69,112.82,20.04,0.06,0.1566666666666673
Hyderabad,2017-10-22,65.39,98.82,7.56,17.27,2.55,10.52,0.07,3.29,68.38,0.02,0.19,0.0,121.0,Moderate,10,22,6,67.18,105.44,18.74,0.1,0.07666666666666731
Hyderabad,2017-10-23,53.78,83.34,7.98,21.46,5.48,12.09,0.19,5.28,53.28,0.98,4.33,1.08,113.0,Moderate,10,23,0,65.39,98.82,17.27,0.07,0.12000000000000066
